,unitID,College,White,Black,Hispanic,Asian,AmericanIndianOrAlaskaNative, NativeHawaiianOrPacificIslander,TwoOrMoreRaces,NonResidentAliens,RaceUnknown,Female,Dependent_30k,Dependent_30_110K,Dependent_110k,Independent_30k,Independent_30_110k,Independent_110k,lwr800,btwn800_1000,btwn1000_1200,btwn1200_1400,gtr1400,Rural,TownRemote,TownDistant,SmallSuburb,LargeSuburb,SmallCity,MidCity,LargeCity,FarWest,GreatLakes,MidEast,NewEngland,Plains,RockyMountains,SouthEast,SouthWest,mn_earn_wne_p6,Latitude,Longitude
194,139658,Emory University,-0.163653713333,-0.0806599486178,-0.272043104553,0.537484006939,-0.617082252305,-1.33585306437,-0.0376959407712,0.565699656444,0.0118150847125,0.0510299059988,0.044324954,-7.918391193,0.128993664,-0.24353655,-6.501148422,-0.241001896,-0.27262630625,-0.226640762862,-0.13373123263,-0.0102106833974,0.302830143961,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,0.398663544097,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,55900,33.7988,-84.3258
195,139719,Fort Valley State University,-1.50372246636,0.940797843569,-1.60413301053,-1.55045483883,-1.16114952113,-6.3358574073,-1.22646800593,-7.61270168797,-0.999180199089,-0.0458801068422,0.363748448,-7.918391193,-0.187948963,0.029715187,-6.501148422,-0.396495967,0.289425192164,0.147082563568,-0.0355652275678,-0.290466682571,-0.844733704099,-3.68137561725,-3.85910779647,-3.91797628271,0.550832815883,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,26700,32.5382,-83.8955
196,139755,Georgia Institute of Technology-Main Campus,-0.0281690861472,-0.248372273885,-0.253617794859,0.437310465957,-0.649266911814,-0.381614415307,0.0274617834654,0.407659598822,-0.900048748813,-0.299485448483,-0.013965858,-7.918391193,0.180640753,-0.379144675,-6.501148422,-0.695480827,-0.275143344426,-0.216284899474,-0.121540268632,0.000565889687342,0.293710148631,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,57200,33.7737,-84.396
197,139764,Georgia Southwestern State University,0.0161409644981,0.429484489945,-0.541486338182,-0.715822438463,-0.684028990234,-0.432766877436,-0.364469423503,-0.241633807217,-0.966995523671,0.0706254825307,0.070908682,-7.918391193,-0.145868952,0.169335908,-6.501148422,0.40638049,0.152228791417,0.0972597204203,0.0285434513617,-0.072785859138,-0.357232281931,-3.68137561725,-3.85910779647,0.582023717502,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,33600,32.0582,-84.2178
198,139861,Georgia College and State University,0.15944341801,-0.357912093636,-0.378111327281,-0.691784199497,-0.617082252305,-0.381614415307,-0.101529492504,-0.673182385432,-1.15888099246,0.023446410525,-0.070215625,-7.918391193,0.193692456,-0.413178039,-6.501148422,-0.482295073,-0.0323572053826,-0.0326015176526,-0.00760824457086,0.022975155693,0.04260757105,-3.68137561725,-3.85910779647,0.582023717502,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,36000,33.0828,-83.232
199,139931,Georgia Southern University,0.0303722529387,0.368474356634,-0.464471155998,-0.672188644907,-0.0911126478546,-0.15976585871,-0.193938999995,-0.515791640218,-0.394345237402,-0.0543132665539,0.087970308,0.334891986,-0.020621385,-0.32511067,-0.188007827,-0.314948746,0.000398308051822,-0.0075892581639,0.00451568058984,0.017074884209,-0.0107431794309,-3.68137561725,0.640892203744,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,35300,32.4273,-81.7799
200,139940,Georgia State University,-0.274241277602,0.552458583319,-0.114708118015,0.249268280144,-0.532761421348,-0.294464327324,0.155748987208,-0.400514056922,-0.215496553138,0.0442965295729,0.177441848,-0.0318106,-0.135272332,0.083341475,0.047973035,-0.080223001,0.0298330731819,0.0241327345041,0.0219621391412,0.010725110229,-0.0832402567266,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,39000,33.7527,-84.3867
201,139959,University of Georgia,0.0922501286106,-0.177100198938,-0.350527806197,0.146095454957,-0.808967606205,-0.294464327324,-0.00606954946203,-0.526341821697,-0.560861099199,0.0089685576911,0.030904417,-7.918391193,0.170763577,-0.42362221,-6.501148422,-0.688031006,-0.167284672265,-0.126472001275,-0.0583534260143,0.0272866074097,0.195876429748,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,0.397819990925,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,43300,33.9435,-83.3738
202,140164,Kennesaw State University,0.0277564278985,0.201395910827,-0.207993954598,-0.287213632173,-0.420787719965,-0.15976585871,0.0968984691157,-0.336239860818,-0.136926562134,0.0442965295729,-0.001233772,0.204718378,-0.107975529,0.12073522,0.072560312,0.004263011,0.0289618332922,0.0107163342748,0.0109634934284,0.00800920806384,-0.0566640887221,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,0.398663544097,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,39000,34.0363,-84.5808
203,140234,LaGrange College,0.0714653557178,0.314450767228,-0.675596033426,-0.83259968541,0.081887503863,-6.3358574073,-0.0908056275537,-0.841849602718,-1.04617674904,0.0162678329824,0.091076972,-7.918391193,0.093386208,-0.221073323,-6.501148422,-0.074753374,0.103855493662,0.0662643449943,0.0279752026334,-0.0303068077328,-0.224823671428,-3.68137561725,-3.85910779647,0.582023717502,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,34600,33.0397,-85.0414
204,140447,Mercer University,-0.094474985604,0.475067704885,-0.495988206627,-0.0973066765775,-0.119757823004,-0.189729061407,-0.196183420801,-0.076143232773,0.0658532941271,0.107348290532,-0.148546259,0.123933127,-0.263390914,0.285256692,0.602173383,0.357133315,-0.0826719647642,-0.0660500262803,-0.0236037643113,0.0291876722208,0.105749105818,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,0.351512221922,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,50800,32.8297,-83.651
205,140553,Morehouse College,-2.62476587235,0.938735109062,-1.56138104415,-7.80572758521,-6.76321059819,-6.3358574073,-1.03458256586,-0.37970555218,-0.621761922221,-1.76188340166,-8.328546134,0.345746621,0.199181589,-8.216603704,-6.501148422,0.043060983,0.108007517027,0.0716436407617,0.0302052273979,-0.0336037816368,-0.241744600849,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,36400,33.7479,-84.4152
206,140696,Oglethorpe University,-0.228068790034,0.219193413038,-0.0622097801006,-0.212441507112,-0.300812450538,-6.3358574073,-0.147286981054,0.050999246841,0.817825370111,0.0641913787847,0.117840504,-7.918391193,0.099427174,-0.237792997,-6.501148422,-0.278867901,-0.0352985463671,-0.0379721537122,-0.011652629041,0.0218825253581,0.0520077970512,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,0.398663544097,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,45200,33.8759,-84.3348
207,140720,Paine College,-1.50372246636,0.911610411386,-0.752663916732,-1.46330470698,-0.420787719965,0.00656547093327,-0.367797366597,-0.537154690081,-0.253785163611,0.0769656544837,-8.328546134,-0.437562646,0.248690675,-8.216603704,-6.501148422,0.313470232,0.350054658449,0.15595242339,-0.106892445227,-0.473762470772,-1.20526217053,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,0.397819990925,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,24800,33.4693,-81.9912
208,140818,Piedmont College,0.117172895732,-0.0640606869746,-0.521224029344,-0.83259968541,-0.0228478297365,-0.131737153206,-0.112524876342,-1.25097366313,0.141343855771,0.0641913787847,-0.081093044,-7.918391193,-0.022774823,0.171256664,-6.501148422,0.300447285,0.0957570122414,0.0644824595188,0.0298298193263,-0.0248153308557,-0.213780981127,-3.68137561725,-3.85910779647,0.582023717502,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,36300,34.5666,-83.5432
209,140872,Reinhardt University,0.0605916216516,0.181040520324,-0.343075477938,-0.801406168429,-0.231731553417,-6.3358574073,-7.48174075231,-7.61270168797,0.346771195013,-0.00600858439761,0.063352228,-7.918391193,0.021457802,-0.03790498,-6.501148422,0.2138779,0.0844588939283,0.0537536409228,0.026106815028,-0.0174208216961,-0.179806988149,0.818624382966,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,33600,34.3189,-84.5547
210,140951,Savannah College of Art and Design,-0.0223186005314,-0.0105020952862,-0.16073527242,-0.162274898855,-0.0150224936346,0.0258706175458,-1.12001272747,0.454741158525,0.310122216646,-0.0458801068422,0.026090664,-7.918391193,0.127646189,-0.152446718,-6.501148422,-0.376202582,0.0117169861063,0.00936715546381,0.0155776725563,0.0166845683003,-0.0462594048718,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,0.397819990925,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,32000,32.073,-81.0939
211,140960,Savannah State University,-1.15075815285,0.901052777637,-0.70291915949,-1.60160733112,-0.365270415804,-0.221913720916,-0.060136808991,-0.922505519309,-0.489874337887,-0.0136954057516,0.362232057,-7.918391193,-0.073487156,-0.215765023,-6.501148422,-0.715231392,0.269273103222,0.146784887263,-0.0181238450366,-0.251349237342,-0.77279421165,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,0.397819990925,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,28400,32.0248,-81.0634
212,140988,Shorter University,-0.0436783965149,0.178977359773,-0.492499878874,-1.08145163367,-0.244696526711,-0.490758746861,-0.248744616522,-0.170221903226,0.725515575292,0.0576605180749,-0.087341607,-0.05340742,-0.236000801,0.249113964,0.6541415,0.41360194,0.142524882117,0.105259611022,0.0379327196824,-0.0676052862405,-0.368953749183,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,0.351512221922,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,47300,34.2582,-85.1962
213,141060,Spelman College,-8.77089421824,0.880781687909,-1.5480170867,-1.65959923932,-1.06423972527,-6.3358574073,-0.00317424228913,-0.544515789104,0.441567357894,0.238116565052,-8.328546134,0.399402375,0.202273998,-8.216603704,-6.501148422,-0.177990677,0.0730068099063,0.0455154968483,0.0239943602588,-0.0107806678039,-0.153175083769,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,38300,33.7452,-84.4101
214,141097,Southern Polytechnic State University,-0.0358545124042,0.285095374007,-0.139160790011,0.0216416943054,-0.401482573352,-0.490758746861,0.0721422864636,-0.0686336312107,-0.372760946938,-0.483129837593,0.033442218,0.033523239,-0.12849152,0.128154177,0.301003751,0.190378281,-0.04453548333,-0.020091055721,0.00773543613405,0.0342125910324,0.025618056732,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,0.351512221922,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,47700,33.939,-84.5193
215,141185,Toccoa Falls College,0.137107983472,-0.242874802061,-0.677365056092,0.108086272469,0.100112321419,-0.256675799336,-7.48174075231,-0.621475567961,-1.21003349481,-0.0136954057516,0.123038495,-7.918391193,0.063988375,-0.097763482,-6.501148422,-0.203854118,0.104887815702,0.0532085567389,0.0179498328615,-0.0305637624507,-0.194604040018,0.818624382966,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,28600,34.5937,-83.3573
216,141237,Truett-McConnell College,0.144030430496,-0.190812762813,-0.494822314731,-1.65959923932,-0.129742041615,-6.3358574073,-7.48174075231,-0.113014591607,-0.0905578211109,-0.118430760262,0.065567468,0.19349598,-0.042633667,-0.06938857,-6.501148422,-0.069361192,0.166650244391,0.0988974484536,0.022820464974,-0.0858710519642,-0.380807153243,0.818624382966,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,31800,34.5944,-83.746
217,141264,Valdosta State University,-0.0465364131916,0.505971186018,-0.443281857445,-0.810092346745,-0.401482573352,-0.10540823045,0.00398068836285,-0.260519150556,-0.956776360895,0.0305082581565,0.149909361,0.084715685,-0.073213321,-0.041255461,0.014997084,-0.13676736,0.0637724570589,0.0386105234797,0.02189082925,-0.00596015259551,-0.132139157159,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,0.351512221922,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,34200,30.8492,-83.2899
218,141325,Wesleyan College,-0.21871287818,0.452116480014,-0.410432946583,-0.752649103295,-0.484456768665,-0.0571035777667,0.0497381775043,0.738514659304,-0.617117017672,0.238116565052,0.166661186,-0.048724957,-0.127657903,0.105360201,-6.501148422,-0.097032618,0.123460719068,0.0657661420249,0.0198057811832,-0.0438382267415,-0.24137413665,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,0.351512221922,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,32200,32.8746,-83.7172
219,141334,University of West Georgia,-0.0356147693779,0.496120024083,-0.435087379023,-0.828003934207,-0.484456768665,-0.335856973001,0.0288042712994,-0.60410147363,-0.599018797465,0.0305082581565,0.170989735,0.10454825,-0.046864685,-0.195240648,0.080882057,-0.139535617,0.152228791417,0.0972597204203,0.0285434513617,-0.072785859138,-0.357232281931,-3.68137561725,-3.85910779647,-3.91797628271,0.550832815883,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,0.305962281824,-4.00478725575,33600,33.5744,-85.099
220,141486,Chaminade University of Honolulu,-0.526864626731,-0.343901379476,-0.268571507531,0.678144870437,0.111850723104,1.80370686203,0.65275510671,-0.502111944004,0.459360698996,0.107348290532,0.104040371,-7.918391193,-0.219880636,0.24418493,-6.501148422,0.371743851,0.119986405714,0.0970189355223,0.0426382148501,-0.0471093753468,-0.32044768922,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,0.440317776036,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,34100,21.2903,-157.8076
221,141565,University of Hawaii at Hilo,-0.392496315472,-1.06406064626,-0.0204263670317,0.452909699907,-0.139961204392,1.71374820917,0.982002970429,0.0712454517738,-1.07173084599,0.0089685576911,0.084326634,-7.918391193,-0.068233436,0.245956847,-6.501148422,-0.125876129,0.12694635329,0.0982055154918,0.040410144533,-0.0527527151161,-0.330982145862,-3.68137561725,0.640892203744,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,0.440317776036,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,31100,19.7019,-155.0813
222,141574,University of Hawaii at Manoa,-0.507494884535,-0.95642677779,-0.12501972058,0.800868725043,-0.440991096653,1.25409220519,0.909723661291,-0.236124712665,-1.38612466338,0.00154454643269,0.056975137,-7.918391193,0.033900573,0.087499475,-6.501148422,-0.142294351,-0.00863618648507,0.0112158261607,0.0239350036372,0.0275880332493,-0.0416624779291,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,0.440317776036,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,40600,21.2926,-157.8166
223,141644,Hawaii Pacific University,-0.32002952432,-0.330328572551,0.0560123691608,0.435320567954,-0.129742041615,1.0461596533,0.765987083053,0.465029495314,-0.0587659876572,0.0832145978563,-0.081286119,-7.918391193,-0.094995855,0.244443677,-6.501148422,0.370737786,0.0816961150621,0.0749987790301,0.0429540684077,-0.0164276931262,-0.228694863231,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,0.440317776036,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,40200,21.3101,-157.8593
224,141981,University of Hawaii-West Oahu,-0.720901357446,-0.867354948484,-0.0307013289314,0.776108339984,-0.507937851815,1.58322069031,0.98557131215,-0.999917725324,-7.59024491747,0.107348290532,-0.116746291,-7.918391193,-0.168511472,0.363869466,-6.501148422,0.314987083,0.21628222729,0.137994163138,0.0163679959955,-0.162539808362,-0.597159263473,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,0.398663544097,-4.1484877783,-4.10218000929,-4.2069115718,0.440317776036,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,39000,21.3941,-157.9821
225,142115,Boise State University,0.111117743959,-0.850432244467,-0.106536315093,-0.447792719163,0.0756385554851,0.287391986506,-0.00461948311521,-0.0468538574943,-0.108802274637,-0.0215207356854,-0.076050769,0.110430655,-0.137702865,0.196761534,0.102791909,0.21377761,0.0336198282426,0.038808998232,0.0327158801485,0.0111871584572,-0.11538996699,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,0.397819990925,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,0.665098155584,-4.19403771839,-4.00478725575,35300,43.6044,-116.2058
226,142285,University of Idaho,0.130455107723,-1.02514258411,-0.143805695001,-0.650391517376,0.181272123308,0.00656547093327,0.00821774116831,-0.0850717742109,-0.311491293662,-0.0806422068092,0.036682857,0.15098146,-0.00146887,-0.0332877,-6.501148422,-0.340145445,0.0193369198504,0.0163172663715,0.0189585051101,0.0145417282107,-0.0628916888947,0.818624382966,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,0.665098155584,-4.19403771839,-4.00478725575,38400,46.7269,-117.0243
227,142294,The College of Idaho,0.0244991173897,-0.879014560246,0.115026618539,-0.364818487411,0.106021180226,0.232344434148,-0.51795287776,0.290930833537,0.318240106767,0.0442965295729,0.01225099,0.205696823,0.081006388,-0.462626597,-6.501148422,-0.419847236,0.00455578863682,0.0294759159873,0.0350491105172,0.0251871025686,-0.0826308517352,-3.68137561725,-3.85910779647,-3.91797628271,0.550832815883,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,0.665098155584,-4.19403771839,-4.00478725575,33700,43.6527,-116.6768
228,142328,Lewis-Clark State College,0.15120814909,-1.13251801919,-0.376335069292,-0.828003934207,0.53564250004,-0.0571035777667,0.00962095553241,-0.173368978347,-0.357248781683,0.0162678329824,-0.08314135,-0.348333356,-0.196729002,0.34702001,0.315581808,0.238515069,0.160822465071,0.121626810661,0.0388491296162,-0.0912164811188,-0.44348757199,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,0.351512221922,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,0.665098155584,-4.19403771839,-4.00478725575,32100,46.41,-117.0264
229,142461,Northwest Nazarene University,0.0956294078861,-0.887969402283,-0.190891215396,-0.647365062957,-0.0819692703398,0.169292706741,-0.277620742512,-0.329400436646,0.479792952831,0.0510299059988,-0.215561209,0.204577955,-0.033591596,-0.004693474,-6.501148422,0.321599718,-0.000899440714181,0.018453364592,0.0275761002964,0.0255684194995,-0.0584959043323,-3.68137561725,-3.85910779647,-3.91797628271,0.550832815883,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,0.665098155584,-4.19403771839,-4.00478725575,34800,43.5632,-116.5644
230,142522,Brigham Young University-Idaho,0.149176906582,-1.30596915608,-0.557328622406,-0.823456306933,-0.244696526711,0.266202692606,0.264893454409,0.00219553860492,-0.378057286425,-0.0294896574978,-0.096630254,0.084084582,-0.033375773,0.147687518,-0.258088379,-0.039069907,0.0468645319196,0.0519137549919,0.0384740665727,0.00504353777641,-0.151159203145,-3.68137561725,-3.85910779647,0.582023717502,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,-4.10349213291,-4.11258163782,-3.90177864223,-3.95791935059,0.665098155584,-4.19403771839,-4.00478725575,30900,43.8154,-111.7847
231,143118,Aurora University,0.0174862977893,-0.115382888279,0.245646200373,-0.477347961383,-0.231731553417,-0.557705433088,0.0165698152654,-1.27027880974,-0.0315363349426,0.0706254825307,-0.064931836,0.194837246,-0.063192466,0.041085612,0.425888487,0.136036051,0.0849251602002,0.0574471106987,0.0287282750672,-0.0176725838312,-0.188700604462,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,0.398663544097,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,0.396507867309,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,41900,41.7545,-88.3495
232,143288,Blackburn College,0.167775583286,-0.0877680365383,-0.896269413444,-7.80572758521,0.106021180226,-0.0571035777667,-0.311479007572,-7.61270168797,-1.31149108794,-0.0458801068422,-8.328546134,0.056054708,0.202762692,-8.216603704,-6.501148422,0.370924942,0.0740002858602,0.0241198631327,0.00661404930295,-0.014093741894,-0.108520379102,-3.68137561725,-3.85910779647,0.582023717502,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,0.396507867309,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,30300,39.2883,-89.8722
233,143358,Bradley University,0.126732873603,-0.256751205323,-0.297893049537,-0.269169130015,-0.365270415804,-0.335856973001,0.0968984691157,-0.683282711162,-0.857851077225,0.00154454643269,-0.176291583,-7.918391193,0.226793888,-0.510494441,-6.501148422,-0.620650254,-0.0848700486651,-0.054231556333,-0.0115449112378,0.0367314922823,0.0889967810303,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,0.397819990925,-4.2069115718,-4.05968222418,0.396507867309,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,45200,40.6976,-89.6146
234,144005,Chicago State University,-1.38528792677,0.843753602738,-0.269263610426,-0.828003934207,-0.684028990234,-1.03482524016,-7.48174075231,-2.31166952084,0.508052622485,0.0954490789094,0.059601436,-7.918391193,-0.512819265,0.504391586,-6.501148422,0.106426505,0.222635271779,0.110230111394,-0.000319983496768,-0.149092478816,-0.510415109511,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,-4.05968222418,0.396507867309,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,32100,41.7188,-87.6103
235,144050,University of Chicago,-0.113264785893,-0.390233712938,-0.127511376737,0.45267022128,-0.507937851815,-0.636886534371,0.0911308615013,0.359037907553,0.403191317434,-0.0215207356854,-8.328546134,0.64540715,0.117242436,-8.216603704,-6.501148422,-0.547483799,-0.351357935724,-0.342058190759,-0.240631994996,-0.0922186979739,0.389043063072,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,-4.10133645612,-4.1484877783,-4.10218000929,0.293088428419,-4.05968222418,0.396507867309,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,59700,41.7892,-87.6012
236,144351,Concordia University-Chicago,-0.023327054723,0.105956422903,0.289685977949,-0.49397370297,-0.985058623986,0.0791161077116,0.0234092395802,-0.726210906395,-0.671166772772,0.0305082581565,0.048290397,-7.918391193,0.062921277,-0.104512918,-6.501148422,0.12849118,0.0617819740768,0.0469754100558,0.0292160295666,-0.00397955604721,-0.149093255247,-3.68137561725,-3.85910779647,-3.91797628271,-3.94916718433,0.398663544097,-4.1484877783,-4.10218000929,-4.2069115718,-4.05968222418,0.396507867309,-4.11258163782,-3.90177864223,-3.95791935059,-3.83490184463,-4.19403771839,-4.00478725575,40300,41.8986,-87.81
